Feature,AM1,AM2,AM3,FM3,FM4,FM5
Tmsb15b1-Tmsb15b2,12,10,7,38,36,8
Tmsb15b2,11,12,26,64,76,58
Tmsb4x,8418,8070,8579,18106,19108,17712
Tmtc1,2410,2170,2261,1239,1197,1351
Tmtc2,264,289,269,398,318,424
Tmtc3,325,249,260,352,293,442
Tmtc4,259,260,238,634,541,661
Tmub1,293,372,279,267,270,249
Tmub2,1141,1321,1204,854,862,817
Tmx1,857,971,975,1444,1258,1335
Tmx2,3110,3091,2858,1148,1241,1254
Tmx3,1466,1220,1170,831,707,1052
Tmx4,6519,6483,5688,3190,3033,3618
Tnc,141,297,132,7395,7040,7627
Tnf,0,1,1,1,0,0
Tnfaip1,1061,1159,1088,1748,1706,1681
Tnfaip2,46,34,40,4,5,6
Tnfaip3,107,167,120,98,83,104
Tnfaip6,165,166,165,31,18,27
Tnfaip8,155,164,139,101,100,106
Tnfaip8l1,90,115,88,122,111,128
Tnfaip8l2,38,41,39,10,11,11
Tnfaip8l3,372,308,266,27,37,36
Tnfrsf10b,25,17,14,18,17,19
Tnfrsf11a,173,164,177,26,30,21
Tnfrsf11b,55,37,32,15,4,9
Tnfrsf12a,63,92,56,10,14,15
Tnfrsf13b,31,36,31,7,1,11
Tnfrsf13c,11,4,2,3,11,5
Tnfrsf14,9,14,12,1,2,1
Tnfrsf17,1,4,6,0,1,1
Tnfrsf18,68,88,96,112,111,97
Tnfrsf19,1277,1665,1319,932,962,944
Tnfrsf1a,152,202,160,118,115,89
Tnfrsf1b,110,124,101,54,52,42
Tnfrsf21,1968,2003,1677,1460,1351,1389
